# H0	ombh2	omch2	tau	As	ns	chisq
6.743375936768855183e+01 2.230119017067185017e-02 1.190932731912576342e-01 8.277974247365027516e-02 2.218443917506374430e-09 9.655036446473398426e-01 2.579844452633699802e+03
6.743375936768855183e+01 2.230119017067185017e-02 1.190932731912576342e-01 8.277974247365027516e-02 2.218443917506374430e-09 9.655036446473398426e-01 2.579844452633699802e+03
6.737770019300957358e+01 2.220826206478835815e-02 1.194396478817988938e-01 6.410538340718011097e-02 2.138532774719213657e-09 9.660585653589148780e-01 2.578100074278264401e+03
6.737770019300957358e+01 2.220826206478835815e-02 1.194396478817988938e-01 6.410538340718011097e-02 2.138532774719213657e-09 9.660585653589148780e-01 2.578100074278264401e+03
6.737770019300957358e+01 2.220826206478835815e-02 1.194396478817988938e-01 6.410538340718011097e-02 2.138532774719213657e-09 9.660585653589148780e-01 2.578100074278264401e+03
6.785561175935713152e+01 2.215602277419792890e-02 1.183574230674973721e-01 7.374342096683164649e-02 2.175377623106338377e-09 9.694007014543939427e-01 2.578704766840913180e+03
6.785561175935713152e+01 2.215602277419792890e-02 1.183574230674973721e-01 7.374342096683164649e-02 2.175377623106338377e-09 9.694007014543939427e-01 2.578704766840913180e+03
6.785561175935713152e+01 2.215602277419792890e-02 1.183574230674973721e-01 7.374342096683164649e-02 2.175377623106338377e-09 9.694007014543939427e-01 2.578704766840913180e+03
6.785561175935713152e+01 2.215602277419792890e-02 1.183574230674973721e-01 7.374342096683164649e-02 2.175377623106338377e-09 9.694007014543939427e-01 2.578704766840913180e+03
6.785561175935713152e+01 2.215602277419792890e-02 1.183574230674973721e-01 7.374342096683164649e-02 2.175377623106338377e-09 9.694007014543939427e-01 2.578704766840913180e+03
6.791483279346662982e+01 2.223852267450364753e-02 1.179733081281155310e-01 6.428393151533080829e-02 2.130861510130402260e-09 9.682672437522100717e-01 2.579088279346072795e+03
6.791483279346662982e+01 2.223852267450364753e-02 1.179733081281155310e-01 6.428393151533080829e-02 2.130861510130402260e-09 9.682672437522100717e-01 2.579088279346072795e+03
6.791483279346662982e+01 2.223852267450364753e-02 1.179733081281155310e-01 6.428393151533080829e-02 2.130861510130402260e-09 9.682672437522100717e-01 2.579088279346072795e+03
6.791483279346662982e+01 2.223852267450364753e-02 1.179733081281155310e-01 6.428393151533080829e-02 2.130861510130402260e-09 9.682672437522100717e-01 2.579088279346072795e+03
6.791483279346662982e+01 2.223852267450364753e-02 1.179733081281155310e-01 6.428393151533080829e-02 2.130861510130402260e-09 9.682672437522100717e-01 2.579088279346072795e+03
6.791483279346662982e+01 2.223852267450364753e-02 1.179733081281155310e-01 6.428393151533080829e-02 2.130861510130402260e-09 9.682672437522100717e-01 2.579088279346072795e+03
6.791483279346662982e+01 2.223852267450364753e-02 1.179733081281155310e-01 6.428393151533080829e-02 2.130861510130402260e-09 9.682672437522100717e-01 2.579088279346072795e+03
6.791483279346662982e+01 2.223852267450364753e-02 1.179733081281155310e-01 6.428393151533080829e-02 2.130861510130402260e-09 9.682672437522100717e-01 2.579088279346072795e+03
6.791483279346662982e+01 2.223852267450364753e-02 1.179733081281155310e-01 6.428393151533080829e-02 2.130861510130402260e-09 9.682672437522100717e-01 2.579088279346072795e+03
6.791483279346662982e+01 2.223852267450364753e-02 1.179733081281155310e-01 6.428393151533080829e-02 2.130861510130402260e-09 9.682672437522100717e-01 2.579088279346072795e+03
6.774408326951595427e+01 2.228876072245200221e-02 1.181056354686244730e-01 6.665672320635722403e-02 2.133107394923386496e-09 9.726228150932452188e-01 2.580891619737986275e+03
6.774408326951595427e+01 2.228876072245200221e-02 1.181056354686244730e-01 6.665672320635722403e-02 2.133107394923386496e-09 9.726228150932452188e-01 2.580891619737986275e+03
6.833620797912907108e+01 2.244223925834685704e-02 1.173380663860224826e-01 7.283249167677027791e-02 2.161048420954659992e-09 9.744231257655648903e-01 2.577414148892451067e+03
6.833620797912907108e+01 2.244223925834685704e-02 1.173380663860224826e-01 7.283249167677027791e-02 2.161048420954659992e-09 9.744231257655648903e-01 2.577414148892451067e+03
6.833620797912907108e+01 2.244223925834685704e-02 1.173380663860224826e-01 7.283249167677027791e-02 2.161048420954659992e-09 9.744231257655648903e-01 2.577414148892451067e+03
6.833620797912907108e+01 2.244223925834685704e-02 1.173380663860224826e-01 7.283249167677027791e-02 2.161048420954659992e-09 9.744231257655648903e-01 2.577414148892451067e+03
6.833620797912907108e+01 2.244223925834685704e-02 1.173380663860224826e-01 7.283249167677027791e-02 2.161048420954659992e-09 9.744231257655648903e-01 2.577414148892451067e+03
6.833620797912907108e+01 2.244223925834685704e-02 1.173380663860224826e-01 7.283249167677027791e-02 2.161048420954659992e-09 9.744231257655648903e-01 2.577414148892451067e+03
6.749163499897777285e+01 2.222833223669516342e-02 1.189121196208167419e-01 4.468778768331305162e-02 2.047023285766523336e-09 9.682234280096027046e-01 2.582954846227096368e+03
6.773407321120691904e+01 2.244519830293127335e-02 1.188290897388255413e-01 7.796394117464168494e-02 2.192544371406818934e-09 9.681839118909865149e-01 2.578369906269348576e+03
6.773407321120691904e+01 2.244519830293127335e-02 1.188290897388255413e-01 7.796394117464168494e-02 2.192544371406818934e-09 9.681839118909865149e-01 2.578369906269348576e+03
6.773407321120691904e+01 2.244519830293127335e-02 1.188290897388255413e-01 7.796394117464168494e-02 2.192544371406818934e-09 9.681839118909865149e-01 2.578369906269348576e+03
6.773407321120691904e+01 2.244519830293127335e-02 1.188290897388255413e-01 7.796394117464168494e-02 2.192544371406818934e-09 9.681839118909865149e-01 2.578369906269348576e+03
6.773407321120691904e+01 2.244519830293127335e-02 1.188290897388255413e-01 7.796394117464168494e-02 2.192544371406818934e-09 9.681839118909865149e-01 2.578369906269348576e+03
6.773407321120691904e+01 2.244519830293127335e-02 1.188290897388255413e-01 7.796394117464168494e-02 2.192544371406818934e-09 9.681839118909865149e-01 2.578369906269348576e+03
6.773407321120691904e+01 2.244519830293127335e-02 1.188290897388255413e-01 7.796394117464168494e-02 2.192544371406818934e-09 9.681839118909865149e-01 2.578369906269348576e+03
6.812790377741657721e+01 2.246982156243220938e-02 1.180945452368814680e-01 9.888157756281255872e-02 2.277875676665348110e-09 9.718681905299429991e-01 2.578944782022506388e+03
6.812790377741657721e+01 2.246982156243220938e-02 1.180945452368814680e-01 9.888157756281255872e-02 2.277875676665348110e-09 9.718681905299429991e-01 2.578944782022506388e+03
6.812790377741657721e+01 2.246982156243220938e-02 1.180945452368814680e-01 9.888157756281255872e-02 2.277875676665348110e-09 9.718681905299429991e-01 2.578944782022506388e+03
6.755128688903812417e+01 2.231951896186108383e-02 1.194202094169194428e-01 6.494216014890806521e-02 2.133840347022945805e-09 9.695606124412502469e-01 2.580793205146063883e+03
6.755128688903812417e+01 2.231951896186108383e-02 1.194202094169194428e-01 6.494216014890806521e-02 2.133840347022945805e-09 9.695606124412502469e-01 2.580793205146063883e+03
6.755128688903812417e+01 2.231951896186108383e-02 1.194202094169194428e-01 6.494216014890806521e-02 2.133840347022945805e-09 9.695606124412502469e-01 2.580793205146063883e+03
6.755128688903812417e+01 2.231951896186108383e-02 1.194202094169194428e-01 6.494216014890806521e-02 2.133840347022945805e-09 9.695606124412502469e-01 2.580793205146063883e+03
6.755128688903812417e+01 2.231951896186108383e-02 1.194202094169194428e-01 6.494216014890806521e-02 2.133840347022945805e-09 9.695606124412502469e-01 2.580793205146063883e+03
6.755128688903812417e+01 2.231951896186108383e-02 1.194202094169194428e-01 6.494216014890806521e-02 2.133840347022945805e-09 9.695606124412502469e-01 2.580793205146063883e+03
6.755128688903812417e+01 2.231951896186108383e-02 1.194202094169194428e-01 6.494216014890806521e-02 2.133840347022945805e-09 9.695606124412502469e-01 2.580793205146063883e+03
6.755128688903812417e+01 2.231951896186108383e-02 1.194202094169194428e-01 6.494216014890806521e-02 2.133840347022945805e-09 9.695606124412502469e-01 2.580793205146063883e+03
6.755128688903812417e+01 2.231951896186108383e-02 1.194202094169194428e-01 6.494216014890806521e-02 2.133840347022945805e-09 9.695606124412502469e-01 2.580793205146063883e+03
6.755128688903812417e+01 2.231951896186108383e-02 1.194202094169194428e-01 6.494216014890806521e-02 2.133840347022945805e-09 9.695606124412502469e-01 2.580793205146063883e+03
6.942398234486648789e+01 2.271029618095285127e-02 1.154085344299791427e-01 9.647215354035135193e-02 2.256338731412215283e-09 9.748368072529820516e-01 2.581203181073221458e+03
6.942398234486648789e+01 2.271029618095285127e-02 1.154085344299791427e-01 9.647215354035135193e-02 2.256338731412215283e-09 9.748368072529820516e-01 2.581203181073221458e+03
6.942398234486648789e+01 2.271029618095285127e-02 1.154085344299791427e-01 9.647215354035135193e-02 2.256338731412215283e-09 9.748368072529820516e-01 2.581203181073221458e+03
6.942398234486648789e+01 2.271029618095285127e-02 1.154085344299791427e-01 9.647215354035135193e-02 2.256338731412215283e-09 9.748368072529820516e-01 2.581203181073221458e+03
6.942398234486648789e+01 2.271029618095285127e-02 1.154085344299791427e-01 9.647215354035135193e-02 2.256338731412215283e-09 9.748368072529820516e-01 2.581203181073221458e+03
6.942398234486648789e+01 2.271029618095285127e-02 1.154085344299791427e-01 9.647215354035135193e-02 2.256338731412215283e-09 9.748368072529820516e-01 2.581203181073221458e+03
7.012979691984747888e+01 2.276278677850528814e-02 1.140462553175628363e-01 9.659517177175309943e-02 2.256535547034081848e-09 9.779166037204471973e-01 2.581572676254520957e+03
7.012979691984747888e+01 2.276278677850528814e-02 1.140462553175628363e-01 9.659517177175309943e-02 2.256535547034081848e-09 9.779166037204471973e-01 2.581572676254520957e+03
7.033537996614786891e+01 2.272191121797144039e-02 1.135379658763346483e-01 9.522706299626773618e-02 2.246681443507423791e-09 9.811003209556432569e-01 2.581477145103401199e+03
7.033537996614786891e+01 2.272191121797144039e-02 1.135379658763346483e-01 9.522706299626773618e-02 2.246681443507423791e-09 9.811003209556432569e-01 2.581477145103401199e+03
6.883661365428469026e+01 2.258404527562910338e-02 1.169534491411741012e-01 5.383693588458805801e-02 2.085154987313853879e-09 9.723757311894027922e-01 2.580098238348608902e+03
6.883661365428469026e+01 2.258404527562910338e-02 1.169534491411741012e-01 5.383693588458805801e-02 2.085154987313853879e-09 9.723757311894027922e-01 2.580098238348608902e+03
6.883661365428469026e+01 2.258404527562910338e-02 1.169534491411741012e-01 5.383693588458805801e-02 2.085154987313853879e-09 9.723757311894027922e-01 2.580098238348608902e+03
6.883661365428469026e+01 2.258404527562910338e-02 1.169534491411741012e-01 5.383693588458805801e-02 2.085154987313853879e-09 9.723757311894027922e-01 2.580098238348608902e+03
6.883661365428469026e+01 2.258404527562910338e-02 1.169534491411741012e-01 5.383693588458805801e-02 2.085154987313853879e-09 9.723757311894027922e-01 2.580098238348608902e+03
6.883661365428469026e+01 2.258404527562910338e-02 1.169534491411741012e-01 5.383693588458805801e-02 2.085154987313853879e-09 9.723757311894027922e-01 2.580098238348608902e+03
6.866128350677288950e+01 2.261116004942400823e-02 1.177494420022262289e-01 7.605818171997980048e-02 2.184360766842151582e-09 9.725935527640746647e-01 2.580140934740952616e+03
6.866128350677288950e+01 2.261116004942400823e-02 1.177494420022262289e-01 7.605818171997980048e-02 2.184360766842151582e-09 9.725935527640746647e-01 2.580140934740952616e+03
6.866128350677288950e+01 2.261116004942400823e-02 1.177494420022262289e-01 7.605818171997980048e-02 2.184360766842151582e-09 9.725935527640746647e-01 2.580140934740952616e+03
6.866128350677288950e+01 2.261116004942400823e-02 1.177494420022262289e-01 7.605818171997980048e-02 2.184360766842151582e-09 9.725935527640746647e-01 2.580140934740952616e+03
6.804878819449011473e+01 2.246919237884014917e-02 1.186360841734266230e-01 1.064978922208618117e-01 2.325476447391756657e-09 9.690118575662781675e-01 2.579393737734015303e+03
6.804878819449011473e+01 2.246919237884014917e-02 1.186360841734266230e-01 1.064978922208618117e-01 2.325476447391756657e-09 9.690118575662781675e-01 2.579393737734015303e+03
6.804878819449011473e+01 2.246919237884014917e-02 1.186360841734266230e-01 1.064978922208618117e-01 2.325476447391756657e-09 9.690118575662781675e-01 2.579393737734015303e+03
6.744540251152503174e+01 2.246483647589284094e-02 1.202015655229212721e-01 9.707205715354697007e-02 2.292366428645386731e-09 9.641224637348216886e-01 2.581847643321966643e+03
6.744540251152503174e+01 2.246483647589284094e-02 1.202015655229212721e-01 9.707205715354697007e-02 2.292366428645386731e-09 9.641224637348216886e-01 2.581847643321966643e+03
6.744540251152503174e+01 2.246483647589284094e-02 1.202015655229212721e-01 9.707205715354697007e-02 2.292366428645386731e-09 9.641224637348216886e-01 2.581847643321966643e+03
6.744540251152503174e+01 2.246483647589284094e-02 1.202015655229212721e-01 9.707205715354697007e-02 2.292366428645386731e-09 9.641224637348216886e-01 2.581847643321966643e+03
6.744540251152503174e+01 2.246483647589284094e-02 1.202015655229212721e-01 9.707205715354697007e-02 2.292366428645386731e-09 9.641224637348216886e-01 2.581847643321966643e+03
6.744540251152503174e+01 2.246483647589284094e-02 1.202015655229212721e-01 9.707205715354697007e-02 2.292366428645386731e-09 9.641224637348216886e-01 2.581847643321966643e+03
6.744540251152503174e+01 2.246483647589284094e-02 1.202015655229212721e-01 9.707205715354697007e-02 2.292366428645386731e-09 9.641224637348216886e-01 2.581847643321966643e+03
6.744540251152503174e+01 2.246483647589284094e-02 1.202015655229212721e-01 9.707205715354697007e-02 2.292366428645386731e-09 9.641224637348216886e-01 2.581847643321966643e+03
6.679391566070840724e+01 2.234279311147241084e-02 1.217903781692926957e-01 1.105153110205194522e-01 2.357552485322150657e-09 9.629279220710549314e-01 2.584784116557038942e+03
6.757232355756141828e+01 2.235065821703917724e-02 1.200041740501422566e-01 1.099002493456653767e-01 2.346074684816423838e-09 9.675301411933756590e-01 2.581817235207482554e+03
6.757232355756141828e+01 2.235065821703917724e-02 1.200041740501422566e-01 1.099002493456653767e-01 2.346074684816423838e-09 9.675301411933756590e-01 2.581817235207482554e+03
6.740376935290920812e+01 2.244780302055332868e-02 1.203314258861014063e-01 1.190393060227984967e-01 2.384674821005511408e-09 9.714098302107383454e-01 2.583373020234992055e+03
6.655703718728400986e+01 2.213350108402755909e-02 1.219030541985229171e-01 1.037762197857465540e-01 2.321940545010078157e-09 9.668177778545999912e-01 2.582852490721993490e+03
6.655703718728400986e+01 2.213350108402755909e-02 1.219030541985229171e-01 1.037762197857465540e-01 2.321940545010078157e-09 9.668177778545999912e-01 2.582852490721993490e+03
6.655703718728400986e+01 2.213350108402755909e-02 1.219030541985229171e-01 1.037762197857465540e-01 2.321940545010078157e-09 9.668177778545999912e-01 2.582852490721993490e+03
6.612311950641699809e+01 2.193709587698262908e-02 1.223284754124513013e-01 7.654211418585157856e-02 2.212178971154069020e-09 9.612311555201870084e-01 2.585524278025156491e+03
6.612311950641699809e+01 2.193709587698262908e-02 1.223284754124513013e-01 7.654211418585157856e-02 2.212178971154069020e-09 9.612311555201870084e-01 2.585524278025156491e+03
6.564726981269144801e+01 2.182824318492480181e-02 1.231943052801531407e-01 2.971724434939348319e-02 2.007158188892547359e-09 9.626592093092884994e-01 2.585252270679141930e+03
6.564726981269144801e+01 2.182824318492480181e-02 1.231943052801531407e-01 2.971724434939348319e-02 2.007158188892547359e-09 9.626592093092884994e-01 2.585252270679141930e+03
6.564726981269144801e+01 2.182824318492480181e-02 1.231943052801531407e-01 2.971724434939348319e-02 2.007158188892547359e-09 9.626592093092884994e-01 2.585252270679141930e+03
6.564726981269144801e+01 2.182824318492480181e-02 1.231943052801531407e-01 2.971724434939348319e-02 2.007158188892547359e-09 9.626592093092884994e-01 2.585252270679141930e+03
6.564726981269144801e+01 2.182824318492480181e-02 1.231943052801531407e-01 2.971724434939348319e-02 2.007158188892547359e-09 9.626592093092884994e-01 2.585252270679141930e+03
6.627101820389587772e+01 2.216130772961999104e-02 1.222442255110128273e-01 6.252554000439740356e-02 2.142740399601311052e-09 9.655687118140104941e-01 2.580659729335037355e+03
6.627101820389587772e+01 2.216130772961999104e-02 1.222442255110128273e-01 6.252554000439740356e-02 2.142740399601311052e-09 9.655687118140104941e-01 2.580659729335037355e+03
6.627101820389587772e+01 2.216130772961999104e-02 1.222442255110128273e-01 6.252554000439740356e-02 2.142740399601311052e-09 9.655687118140104941e-01 2.580659729335037355e+03
6.627101820389587772e+01 2.216130772961999104e-02 1.222442255110128273e-01 6.252554000439740356e-02 2.142740399601311052e-09 9.655687118140104941e-01 2.580659729335037355e+03
6.627101820389587772e+01 2.216130772961999104e-02 1.222442255110128273e-01 6.252554000439740356e-02 2.142740399601311052e-09 9.655687118140104941e-01 2.580659729335037355e+03
6.696478238523835103e+01 2.213048167990077503e-02 1.205514597790846021e-01 6.893464018627969148e-02 2.168403225335236731e-09 9.657000120049822334e-01 2.580424514522679146e+03
6.666560513292742485e+01 2.219731914935653763e-02 1.211345725414725572e-01 7.653045860585132310e-02 2.200673572873979059e-09 9.682253702672132256e-01 2.583839855343505405e+03
6.666560513292742485e+01 2.219731914935653763e-02 1.211345725414725572e-01 7.653045860585132310e-02 2.200673572873979059e-09 9.682253702672132256e-01 2.583839855343505405e+03
6.775431123699510749e+01 2.226164271857866694e-02 1.189122402164646403e-01 1.258796160358378602e-01 2.405088576939227313e-09 9.739840733932660921e-01 2.582602532936663010e+03
6.901405922475863974e+01 2.237844391005220854e-02 1.161358787685427135e-01 1.080797249896249812e-01 2.312062512864371561e-09 9.809906829763959113e-01 2.579983049018346264e+03
6.901405922475863974e+01 2.237844391005220854e-02 1.161358787685427135e-01 1.080797249896249812e-01 2.312062512864371561e-09 9.809906829763959113e-01 2.579983049018346264e+03
6.942654475745680998e+01 2.241187442466179361e-02 1.152217091461915505e-01 1.205992110429957159e-01 2.358519273056332785e-09 9.837049773642779771e-01 2.582325044920981782e+03
6.942654475745680998e+01 2.241187442466179361e-02 1.152217091461915505e-01 1.205992110429957159e-01 2.358519273056332785e-09 9.837049773642779771e-01 2.582325044920981782e+03
6.942654475745680998e+01 2.241187442466179361e-02 1.152217091461915505e-01 1.205992110429957159e-01 2.358519273056332785e-09 9.837049773642779771e-01 2.582325044920981782e+03
6.956672673641128313e+01 2.258515827699241266e-02 1.155866167039663328e-01 8.900962669096101898e-02 2.225935462757887896e-09 9.819278259276026377e-01 2.582729030099503689e+03
6.956672673641128313e+01 2.258515827699241266e-02 1.155866167039663328e-01 8.900962669096101898e-02 2.225935462757887896e-09 9.819278259276026377e-01 2.582729030099503689e+03
6.956672673641128313e+01 2.258515827699241266e-02 1.155866167039663328e-01 8.900962669096101898e-02 2.225935462757887896e-09 9.819278259276026377e-01 2.582729030099503689e+03
6.956672673641128313e+01 2.258515827699241266e-02 1.155866167039663328e-01 8.900962669096101898e-02 2.225935462757887896e-09 9.819278259276026377e-01 2.582729030099503689e+03
6.956672673641128313e+01 2.258515827699241266e-02 1.155866167039663328e-01 8.900962669096101898e-02 2.225935462757887896e-09 9.819278259276026377e-01 2.582729030099503689e+03
6.956672673641128313e+01 2.258515827699241266e-02 1.155866167039663328e-01 8.900962669096101898e-02 2.225935462757887896e-09 9.819278259276026377e-01 2.582729030099503689e+03
6.956672673641128313e+01 2.258515827699241266e-02 1.155866167039663328e-01 8.900962669096101898e-02 2.225935462757887896e-09 9.819278259276026377e-01 2.582729030099503689e+03
6.956672673641128313e+01 2.258515827699241266e-02 1.155866167039663328e-01 8.900962669096101898e-02 2.225935462757887896e-09 9.819278259276026377e-01 2.582729030099503689e+03
6.971666908876419200e+01 2.270780691579258465e-02 1.147757473590101523e-01 1.017872578098451830e-01 2.276744429019480186e-09 9.810464449873287363e-01 2.579184721872548835e+03
6.971666908876419200e+01 2.270780691579258465e-02 1.147757473590101523e-01 1.017872578098451830e-01 2.276744429019480186e-09 9.810464449873287363e-01 2.579184721872548835e+03
6.971666908876419200e+01 2.270780691579258465e-02 1.147757473590101523e-01 1.017872578098451830e-01 2.276744429019480186e-09 9.810464449873287363e-01 2.579184721872548835e+03
6.924934578583355460e+01 2.267091084785076427e-02 1.162208041037351841e-01 1.226507251781004670e-01 2.381581749153174778e-09 9.760258365945081449e-01 2.580649672901558006e+03
6.924934578583355460e+01 2.267091084785076427e-02 1.162208041037351841e-01 1.226507251781004670e-01 2.381581749153174778e-09 9.760258365945081449e-01 2.580649672901558006e+03
6.910689426231205346e+01 2.240960042808249827e-02 1.164433160548661861e-01 1.087039022538429794e-01 2.316187877611156683e-09 9.794920182112041296e-01 2.581767566383616213e+03
6.910689426231205346e+01 2.240960042808249827e-02 1.164433160548661861e-01 1.087039022538429794e-01 2.316187877611156683e-09 9.794920182112041296e-01 2.581767566383616213e+03
6.910689426231205346e+01 2.240960042808249827e-02 1.164433160548661861e-01 1.087039022538429794e-01 2.316187877611156683e-09 9.794920182112041296e-01 2.581767566383616213e+03
6.910689426231205346e+01 2.240960042808249827e-02 1.164433160548661861e-01 1.087039022538429794e-01 2.316187877611156683e-09 9.794920182112041296e-01 2.581767566383616213e+03
6.910689426231205346e+01 2.240960042808249827e-02 1.164433160548661861e-01 1.087039022538429794e-01 2.316187877611156683e-09 9.794920182112041296e-01 2.581767566383616213e+03
6.864185952978584737e+01 2.224123596669869488e-02 1.168452804418200625e-01 1.028020241736120888e-01 2.290548633544298125e-09 9.800203203220546611e-01 2.581033572851069039e+03
6.864185952978584737e+01 2.224123596669869488e-02 1.168452804418200625e-01 1.028020241736120888e-01 2.290548633544298125e-09 9.800203203220546611e-01 2.581033572851069039e+03
6.907500161303191533e+01 2.245777480237734491e-02 1.157664647254696144e-01 9.242511146440178516e-02 2.242473430038904568e-09 9.808402821751820433e-01 2.582716725333144041e+03
6.907500161303191533e+01 2.245777480237734491e-02 1.157664647254696144e-01 9.242511146440178516e-02 2.242473430038904568e-09 9.808402821751820433e-01 2.582716725333144041e+03
6.907500161303191533e+01 2.245777480237734491e-02 1.157664647254696144e-01 9.242511146440178516e-02 2.242473430038904568e-09 9.808402821751820433e-01 2.582716725333144041e+03
6.907500161303191533e+01 2.245777480237734491e-02 1.157664647254696144e-01 9.242511146440178516e-02 2.242473430038904568e-09 9.808402821751820433e-01 2.582716725333144041e+03
6.705549552997221952e+01 2.235379249964343853e-02 1.204831136274191888e-01 4.066422734784412574e-02 2.043057404777864467e-09 9.661310888721583723e-01 2.579623350474993003e+03
6.705549552997221952e+01 2.235379249964343853e-02 1.204831136274191888e-01 4.066422734784412574e-02 2.043057404777864467e-09 9.661310888721583723e-01 2.579623350474993003e+03
6.705549552997221952e+01 2.235379249964343853e-02 1.204831136274191888e-01 4.066422734784412574e-02 2.043057404777864467e-09 9.661310888721583723e-01 2.579623350474993003e+03
6.705549552997221952e+01 2.235379249964343853e-02 1.204831136274191888e-01 4.066422734784412574e-02 2.043057404777864467e-09 9.661310888721583723e-01 2.579623350474993003e+03
6.705549552997221952e+01 2.235379249964343853e-02 1.204831136274191888e-01 4.066422734784412574e-02 2.043057404777864467e-09 9.661310888721583723e-01 2.579623350474993003e+03
6.705549552997221952e+01 2.235379249964343853e-02 1.204831136274191888e-01 4.066422734784412574e-02 2.043057404777864467e-09 9.661310888721583723e-01 2.579623350474993003e+03
6.733411168219245724e+01 2.239070791415178827e-02 1.200835130539479045e-01 5.005209150899896098e-02 2.081554256490061385e-09 9.697010447362782726e-01 2.580312622228655528e+03
6.733411168219245724e+01 2.239070791415178827e-02 1.200835130539479045e-01 5.005209150899896098e-02 2.081554256490061385e-09 9.697010447362782726e-01 2.580312622228655528e+03
6.733411168219245724e+01 2.239070791415178827e-02 1.200835130539479045e-01 5.005209150899896098e-02 2.081554256490061385e-09 9.697010447362782726e-01 2.580312622228655528e+03
6.733411168219245724e+01 2.239070791415178827e-02 1.200835130539479045e-01 5.005209150899896098e-02 2.081554256490061385e-09 9.697010447362782726e-01 2.580312622228655528e+03
6.840485840585527910e+01 2.254905706131866971e-02 1.180701715549046654e-01 2.957162679484788212e-02 1.986680268970621469e-09 9.696205598590743602e-01 2.586352369774620911e+03
6.840485840585527910e+01 2.254905706131866971e-02 1.180701715549046654e-01 2.957162679484788212e-02 1.986680268970621469e-09 9.696205598590743602e-01 2.586352369774620911e+03
6.840485840585527910e+01 2.254905706131866971e-02 1.180701715549046654e-01 2.957162679484788212e-02 1.986680268970621469e-09 9.696205598590743602e-01 2.586352369774620911e+03
6.840485840585527910e+01 2.254905706131866971e-02 1.180701715549046654e-01 2.957162679484788212e-02 1.986680268970621469e-09 9.696205598590743602e-01 2.586352369774620911e+03
6.840485840585527910e+01 2.254905706131866971e-02 1.180701715549046654e-01 2.957162679484788212e-02 1.986680268970621469e-09 9.696205598590743602e-01 2.586352369774620911e+03
6.840485840585527910e+01 2.254905706131866971e-02 1.180701715549046654e-01 2.957162679484788212e-02 1.986680268970621469e-09 9.696205598590743602e-01 2.586352369774620911e+03
6.840485840585527910e+01 2.254905706131866971e-02 1.180701715549046654e-01 2.957162679484788212e-02 1.986680268970621469e-09 9.696205598590743602e-01 2.586352369774620911e+03
6.800011196522923740e+01 2.265588353874303795e-02 1.192031770166660648e-01 2.685257316216024814e-02 1.981401755141341451e-09 9.700743422520816672e-01 2.585048697445464313e+03
6.874570124336969457e+01 2.280228969228962135e-02 1.178387735626026112e-01 5.140906943064089962e-02 2.078545225372383633e-09 9.735489103259994392e-01 2.584958789640784289e+03
6.874570124336969457e+01 2.280228969228962135e-02 1.178387735626026112e-01 5.140906943064089962e-02 2.078545225372383633e-09 9.735489103259994392e-01 2.584958789640784289e+03
6.874570124336969457e+01 2.280228969228962135e-02 1.178387735626026112e-01 5.140906943064089962e-02 2.078545225372383633e-09 9.735489103259994392e-01 2.584958789640784289e+03
6.874570124336969457e+01 2.280228969228962135e-02 1.178387735626026112e-01 5.140906943064089962e-02 2.078545225372383633e-09 9.735489103259994392e-01 2.584958789640784289e+03
6.874570124336969457e+01 2.280228969228962135e-02 1.178387735626026112e-01 5.140906943064089962e-02 2.078545225372383633e-09 9.735489103259994392e-01 2.584958789640784289e+03
6.874570124336969457e+01 2.280228969228962135e-02 1.178387735626026112e-01 5.140906943064089962e-02 2.078545225372383633e-09 9.735489103259994392e-01 2.584958789640784289e+03
6.811583671076002133e+01 2.275514499719083483e-02 1.193683998251815065e-01 3.762258318613007774e-02 2.030150908536261084e-09 9.680500351276762894e-01 2.586283790737423260e+03
6.811583671076002133e+01 2.275514499719083483e-02 1.193683998251815065e-01 3.762258318613007774e-02 2.030150908536261084e-09 9.680500351276762894e-01 2.586283790737423260e+03
6.811583671076002133e+01 2.275514499719083483e-02 1.193683998251815065e-01 3.762258318613007774e-02 2.030150908536261084e-09 9.680500351276762894e-01 2.586283790737423260e+03
6.811583671076002133e+01 2.275514499719083483e-02 1.193683998251815065e-01 3.762258318613007774e-02 2.030150908536261084e-09 9.680500351276762894e-01 2.586283790737423260e+03
6.811583671076002133e+01 2.275514499719083483e-02 1.193683998251815065e-01 3.762258318613007774e-02 2.030150908536261084e-09 9.680500351276762894e-01 2.586283790737423260e+03
6.811583671076002133e+01 2.275514499719083483e-02 1.193683998251815065e-01 3.762258318613007774e-02 2.030150908536261084e-09 9.680500351276762894e-01 2.586283790737423260e+03
6.815898669096587525e+01 2.267410290242453941e-02 1.189782321350641991e-01 4.154539705061478794e-02 2.045665740096691702e-09 9.678915101001284160e-01 2.583728248342526967e+03
6.815898669096587525e+01 2.267410290242453941e-02 1.189782321350641991e-01 4.154539705061478794e-02 2.045665740096691702e-09 9.678915101001284160e-01 2.583728248342526967e+03
6.815898669096587525e+01 2.267410290242453941e-02 1.189782321350641991e-01 4.154539705061478794e-02 2.045665740096691702e-09 9.678915101001284160e-01 2.583728248342526967e+03
6.862299562050712609e+01 2.262192374587264007e-02 1.174557469343791988e-01 5.265301405655883199e-02 2.086204262657473275e-09 9.695519837984247769e-01 2.582461459151468262e+03
